unix_time, readable_time, sample_index, sequence, D0, D1, D2, D3, A1_(EMG), A2_(EDA), A3_(ECG), A4, A5, A6
1769151047.315024,2026-01-23 15:50:47.315,1151,15,1,1,0,0,511,1020,503,2,0,0
1769151047.316024,2026-01-23 15:50:47.316,1152,0,1,1,0,0,511,1020,502,2,0,0
1769151047.317024,2026-01-23 15:50:47.317,1153,1,1,1,0,0,511,1020,500,2,0,0
1769151047.318024,2026-01-23 15:50:47.318,1154,2,1,1,0,0,511,1020,500,2,0,0
1769151047.319024,2026-01-23 15:50:47.319,1155,3,1,1,0,0,512,1020,500,2,0,0
1769151047.320024,2026-01-23 15:50:47.320,1156,4,1,1,0,0,512,1020,500,2,0,0
1769151047.321024,2026-01-23 15:50:47.321,1157,5,1,1,0,0,511,1020,502,2,0,0
1769151047.322024,2026-01-23 15:50:47.322,1158,6,1,1,0,0,510,1020,502,2,0,0
1769151047.323024,2026-01-23 15:50:47.323,1159,7,1,1,0,0,512,1020,503,2,0,0
1769151047.324024,2026-01-23 15:50:47.324,1160,8,1,1,0,0,510,1020,504,2,0,0
1769151047.325024,2026-01-23 15:50:47.325,1161,9,1,1,0,0,512,1020,504,2,0,0
1769151047.326024,2026-01-23 15:50:47.326,1162,10,1,1,0,0,511,1020,504,2,0,0
1769151047.327024,2026-01-23 15:50:47.327,1163,11,1,1,0,0,511,1020,504,2,0,0
1769151047.328024,2026-01-23 15:50:47.328,1164,12,1,1,0,0,512,1020,505,2,0,0
1769151047.329024,2026-01-23 15:50:47.329,1165,13,1,1,0,0,511,1020,505,2,0,0
1769151047.330024,2026-01-23 15:50:47.330,1166,14,1,1,0,0,509,1020,506,2,0,0
1769151047.331024,2026-01-23 15:50:47.331,1167,15,1,1,0,0,513,1020,505,2,0,0
1769151047.332024,2026-01-23 15:50:47.332,1168,0,1,1,0,0,511,1020,506,2,0,0
1769151047.333024,2026-01-23 15:50:47.333,1169,1,1,1,0,0,512,1020,508,2,0,0
1769151047.334024,2026-01-23 15:50:47.334,1170,2,1,1,0,0,512,1020,508,2,0,0
1769151047.335024,2026-01-23 15:50:47.335,1171,3,1,1,0,0,512,1020,510,2,0,0
1769151047.336024,2026-01-23 15:50:47.336,1172,4,1,1,0,0,516,1020,511,2,0,0
1769151047.337024,2026-01-23 15:50:47.337,1173,5,1,1,0,0,513,1020,512,2,0,0
1769151047.338024,2026-01-23 15:50:47.338,1174,6,1,1,0,0,511,1020,513,2,0,0
1769151047.339024,2026-01-23 15:50:47.339,1175,7,1,1,0,0,510,1020,512,2,0,0
1769151047.340024,2026-01-23 15:50:47.340,1176,8,1,1,0,0,509,1020,513,2,0,0
1769151047.341024,2026-01-23 15:50:47.341,1177,9,1,1,0,0,512,1020,513,2,0,0
1769151047.342024,2026-01-23 15:50:47.342,1178,10,1,1,0,0,512,1020,513,2,0,0
1769151047.343024,2026-01-23 15:50:47.343,1179,11,1,1,0,0,511,1020,513,2,0,0
1769151047.344024,2026-01-23 15:50:47.344,1180,12,1,1,0,0,511,1020,513,2,0,0
1769151047.345024,2026-01-23 15:50:47.345,1181,13,1,1,0,0,511,1020,513,2,0,0
1769151047.346024,2026-01-23 15:50:47.346,1182,14,1,1,0,0,510,1020,513,2,0,0
1769151047.347024,2026-01-23 15:50:47.347,1183,15,1,1,0,0,512,1020,513,2,0,0
1769151047.348024,2026-01-23 15:50:47.348,1184,0,1,1,0,0,515,1020,513,2,0,0
1769151047.349024,2026-01-23 15:50:47.349,1185,1,1,1,0,0,515,1020,512,2,0,0
1769151047.350024,2026-01-23 15:50:47.350,1186,2,1,1,0,0,512,1020,512,2,0,0
1769151047.351024,2026-01-23 15:50:47.351,1187,3,1,1,0,0,511,1020,513,2,0,0
1769151047.352024,2026-01-23 15:50:47.352,1188,4,1,1,0,0,510,1020,514,2,0,0
1769151047.353024,2026-01-23 15:50:47.353,1189,5,1,1,0,0,511,1020,515,2,0,0
1769151047.354024,2026-01-23 15:50:47.354,1190,6,1,1,0,0,513,1020,516,2,0,0
1769151047.355024,2026-01-23 15:50:47.355,1191,7,1,1,0,0,511,1020,517,2,0,0
1769151047.356024,2026-01-23 15:50:47.356,1192,8,1,1,0,0,512,1020,517,2,0,0
1769151047.357024,2026-01-23 15:50:47.357,1193,9,1,1,0,0,511,1020,518,2,0,0
1769151047.358024,2026-01-23 15:50:47.358,1194,10,1,1,0,0,509,1020,517,2,0,0
1769151047.359024,2026-01-23 15:50:47.359,1195,11,1,1,0,0,509,1020,517,2,0,0
1769151047.360024,2026-01-23 15:50:47.360,1196,12,1,1,0,0,508,1020,517,2,0,0
1769151047.361024,2026-01-23 15:50:47.361,1197,13,1,1,0,0,512,1020,516,2,0,0
1769151047.362024,2026-01-23 15:50:47.362,1198,14,1,1,0,0,515,1020,516,2,0,0
1769151047.363024,2026-01-23 15:50:47.363,1199,15,1,1,0,0,514,1020,516,2,0,0
1769151047.364024,2026-01-23 15:50:47.364,1200,0,1,1,0,0,510,1020,515,2,0,0
1769151047.365024,2026-01-23 15:50:47.365,1201,1,1,1,0,0,509,1020,515,2,0,0
1769151047.366024,2026-01-23 15:50:47.366,1202,2,1,1,0,0,512,1020,514,2,0,0
1769151047.367024,2026-01-23 15:50:47.367,1203,3,1,1,0,0,514,1020,514,2,0,0
1769151047.368024,2026-01-23 15:50:47.368,1204,4,1,1,0,0,513,1020,514,2,0,0
1769151047.369024,2026-01-23 15:50:47.369,1205,5,1,1,0,0,510,1020,515,2,0,0
1769151047.370024,2026-01-23 15:50:47.370,1206,6,1,1,0,0,510,1020,516,2,0,0
1769151047.371024,2026-01-23 15:50:47.371,1207,7,1,1,0,0,511,1020,516,2,0,0
1769151047.372024,2026-01-23 15:50:47.372,1208,8,1,1,0,0,513,1020,517,2,0,0
1769151047.373024,2026-01-23 15:50:47.373,1209,9,1,1,0,0,513,1020,519,2,0,0
1769151047.374024,2026-01-23 15:50:47.374,1210,10,1,1,0,0,513,1020,519,2,0,0
1769151047.375024,2026-01-23 15:50:47.375,1211,11,1,1,0,0,511,1020,519,2,0,0
1769151047.376024,2026-01-23 15:50:47.376,1212,12,1,1,0,0,508,1020,518,2,0,0
1769151047.377024,2026-01-23 15:50:47.377,1213,13,1,1,0,0,508,1020,518,2,0,0
1769151047.378024,2026-01-23 15:50:47.378,1214,14,1,1,0,0,511,1020,518,2,0,0
1769151047.379024,2026-01-23 15:50:47.379,1215,15,1,1,0,0,513,1020,517,2,0,0
1769151047.380024,2026-01-23 15:50:47.380,1216,0,1,1,0,0,512,1020,516,2,0,0
1769151047.381024,2026-01-23 15:50:47.381,1217,1,1,1,0,0,512,1020,515,2,0,0
1769151047.382024,2026-01-23 15:50:47.382,1218,2,1,1,0,0,511,1020,515,2,0,0
1769151047.383024,2026-01-23 15:50:47.383,1219,3,1,1,0,0,512,1020,515,2,0,0
1769151047.384024,2026-01-23 15:50:47.384,1220,4,1,1,0,0,511,1020,514,2,0,0
1769151047.385024,2026-01-23 15:50:47.385,1221,5,1,1,0,0,514,1020,515,2,0,0
1769151047.386024,2026-01-23 15:50:47.386,1222,6,1,1,0,0,513,1020,515,2,0,0
1769151047.387024,2026-01-23 15:50:47.387,1223,7,1,1,0,0,510,1020,516,2,0,0
1769151047.388024,2026-01-23 15:50:47.388,1224,8,1,1,0,0,512,1020,516,2,0,0
1769151047.389024,2026-01-23 15:50:47.389,1225,9,1,1,0,0,513,1020,517,2,0,0
1769151047.390024,2026-01-23 15:50:47.390,1226,10,1,1,0,0,511,1020,517,2,0,0
1769151047.391024,2026-01-23 15:50:47.391,1227,11,1,1,0,0,511,1020,516,2,0,0
1769151047.392024,2026-01-23 15:50:47.392,1228,12,1,1,0,0,511,1020,516,2,0,0
1769151047.393024,2026-01-23 15:50:47.393,1229,13,1,1,0,0,512,1020,515,2,0,0
1769151047.394024,2026-01-23 15:50:47.394,1230,14,1,1,0,0,512,1020,515,2,0,0
1769151047.395024,2026-01-23 15:50:47.395,1231,15,1,1,0,0,512,1020,514,2,0,0
1769151047.396024,2026-01-23 15:50:47.396,1232,0,1,1,0,0,508,1020,513,2,0,0
1769151047.397024,2026-01-23 15:50:47.397,1233,1,1,1,0,0,508,1020,512,2,0,0
1769151047.398024,2026-01-23 15:50:47.398,1234,2,1,1,0,0,512,1020,511,2,0,0
1769151047.399024,2026-01-23 15:50:47.399,1235,3,1,1,0,0,512,1020,511,2,0,0
1769151047.400024,2026-01-23 15:50:47.400,1236,4,1,1,0,0,514,1020,511,2,0,0
1769151047.401024,2026-01-23 15:50:47.401,1237,5,1,1,0,0,512,1020,511,2,0,0
1769151047.402024,2026-01-23 15:50:47.402,1238,6,1,1,0,0,513,1020,512,2,0,0
1769151047.403024,2026-01-23 15:50:47.403,1239,7,1,1,0,0,510,1020,512,2,0,0
1769151047.404024,2026-01-23 15:50:47.404,1240,8,1,1,0,0,512,1020,513,2,0,0
1769151047.405024,2026-01-23 15:50:47.405,1241,9,1,1,0,0,512,1020,514,2,0,0
1769151047.406024,2026-01-23 15:50:47.406,1242,10,1,1,0,0,512,1020,515,2,0,0
1769151047.407024,2026-01-23 15:50:47.407,1243,11,1,1,0,0,511,1020,515,2,0,0
1769151047.408024,2026-01-23 15:50:47.408,1244,12,1,1,0,0,511,1020,514,2,0,0
1769151047.409024,2026-01-23 15:50:47.409,1245,13,1,1,0,0,511,1020,514,2,0,0
1769151047.410024,2026-01-23 15:50:47.410,1246,14,1,1,0,0,509,1020,513,2,0,0
1769151047.411024,2026-01-23 15:50:47.411,1247,15,1,1,0,0,510,1020,512,2,0,0
1769151047.412024,2026-01-23 15:50:47.412,1248,0,1,1,0,0,510,1020,512,2,0,0
1769151047.413024,2026-01-23 15:50:47.413,1249,1,1,1,0,0,508,1020,511,2,0,0
1769151047.414024,2026-01-23 15:50:47.414,1250,2,1,1,0,0,509,1020,510,2,0,0
1769151047.415024,2026-01-23 15:50:47.415,1251,3,1,1,0,0,511,1020,509,2,0,0
1769151047.416024,2026-01-23 15:50:47.416,1252,4,1,1,0,0,512,1020,509,2,0,0
1769151047.417024,2026-01-23 15:50:47.417,1253,5,1,1,0,0,513,1020,509,2,0,0
1769151047.418024,2026-01-23 15:50:47.418,1254,6,1,1,0,0,512,1020,509,2,0,0
1769151047.419024,2026-01-23 15:50:47.419,1255,7,1,1,0,0,512,1020,509,2,0,0
1769151047.420024,2026-01-23 15:50:47.420,1256,8,1,1,0,0,513,1020,510,2,0,0
1769151047.421024,2026-01-23 15:50:47.421,1257,9,1,1,0,0,515,1020,511,2,0,0
1769151047.422024,2026-01-23 15:50:47.422,1258,10,1,1,0,0,513,1020,511,2,0,0
1769151047.423024,2026-01-23 15:50:47.423,1259,11,1,1,0,0,512,1020,511,2,0,0
1769151047.424024,2026-01-23 15:50:47.424,1260,12,1,1,0,0,510,1020,511,2,0,0
1769151047.425024,2026-01-23 15:50:47.425,1261,13,1,1,0,0,510,1020,511,2,0,0
1769151047.426024,2026-01-23 15:50:47.426,1262,14,1,1,0,0,510,1020,510,2,0,0
1769151047.427024,2026-01-23 15:50:47.427,1263,15,1,1,0,0,508,1020,510,2,0,0
1769151047.428024,2026-01-23 15:50:47.428,1264,0,1,1,0,0,511,1020,508,2,0,0
1769151047.429024,2026-01-23 15:50:47.429,1265,1,1,1,0,0,510,1020,508,2,0,0
1769151047.430024,2026-01-23 15:50:47.430,1266,2,1,1,0,0,510,1020,508,2,0,0
1769151047.431024,2026-01-23 15:50:47.431,1267,3,1,1,0,0,511,1020,508,2,0,0
1769151047.432024,2026-01-23 15:50:47.432,1268,4,1,1,0,0,509,1020,508,2,0,0
1769151047.433024,2026-01-23 15:50:47.433,1269,5,1,1,0,0,513,1020,510,2,0,0
1769151047.434024,2026-01-23 15:50:47.434,1270,6,1,1,0,0,512,1020,511,2,0,0
1769151047.435024,2026-01-23 15:50:47.435,1271,7,1,1,0,0,514,1020,513,2,0,0
1769151047.436024,2026-01-23 15:50:47.436,1272,8,1,1,0,0,514,1020,515,2,0,0
1769151047.437024,2026-01-23 15:50:47.437,1273,9,1,1,0,0,512,1020,516,2,0,0
1769151047.438024,2026-01-23 15:50:47.438,1274,10,1,1,0,0,512,1020,518,2,0,0
1769151047.439024,2026-01-23 15:50:47.439,1275,11,1,1,0,0,511,1020,519,2,0,0
1769151047.440024,2026-01-23 15:50:47.440,1276,12,1,1,0,0,511,1020,519,2,0,0
1769151047.441024,2026-01-23 15:50:47.441,1277,13,1,1,0,0,511,1020,519,2,0,0
1769151047.442024,2026-01-23 15:50:47.442,1278,14,1,1,0,0,512,1020,518,2,0,0
1769151047.443024,2026-01-23 15:50:47.443,1279,15,1,1,0,0,510,1020,517,2,0,0
1769151047.444024,2026-01-23 15:50:47.444,1280,0,1,1,0,0,510,1020,516,2,0,0
1769151047.445024,2026-01-23 15:50:47.445,1281,1,1,1,0,0,511,1020,514,2,0,0
1769151047.446024,2026-01-23 15:50:47.446,1282,2,1,1,0,0,512,1020,510,2,0,0
1769151047.447024,2026-01-23 15:50:47.447,1283,3,1,1,0,0,512,1020,506,2,0,0
1769151047.448024,2026-01-23 15:50:47.448,1284,4,1,1,0,0,513,1020,502,2,0,0
1769151047.449024,2026-01-23 15:50:47.449,1285,5,1,1,0,0,511,1020,496,2,0,0
1769151047.450024,2026-01-23 15:50:47.450,1286,6,1,1,0,0,511,1020,489,2,0,0
1769151047.451024,2026-01-23 15:50:47.451,1287,7,1,1,0,0,510,1020,482,2,0,0
1769151047.452024,2026-01-23 15:50:47.452,1288,8,1,1,0,0,510,1020,476,2,0,0
1769151047.453024,2026-01-23 15:50:47.453,1289,9,1,1,0,0,513,1020,470,2,0,0
1769151047.454024,2026-01-23 15:50:47.454,1290,10,1,1,0,0,510,1020,464,2,0,0
1769151047.455024,2026-01-23 15:50:47.455,1291,11,1,1,0,0,511,1020,459,2,0,0
1769151047.456024,2026-01-23 15:50:47.456,1292,12,1,1,0,0,510,1020,452,1,0,0
1769151047.457024,2026-01-23 15:50:47.457,1293,13,1,1,0,0,512,1020,446,1,0,0
1769151047.458024,2026-01-23 15:50:47.458,1294,14,1,1,0,0,512,1020,440,1,0,0
1769151047.459024,2026-01-23 15:50:47.459,1295,15,1,1,0,0,512,1020,438,1,0,0
1769151047.460024,2026-01-23 15:50:47.460,1296,0,1,1,0,0,512,1020,438,1,0,0
1769151047.461024,2026-01-23 15:50:47.461,1297,1,1,1,0,0,512,1020,441,1,0,0
1769151047.462024,2026-01-23 15:50:47.462,1298,2,1,1,0,0,510,1020,448,1,0,0
1769151047.463024,2026-01-23 15:50:47.463,1299,3,1,1,0,0,511,1020,455,2,0,0
1769151047.464024,2026-01-23 15:50:47.464,1300,4,1,1,0,0,510,1020,466,2,0,0
1769151047.465024,2026-01-23 15:50:47.465,1301,5,1,1,0,0,511,1020,479,2,0,0
1769151047.466024,2026-01-23 15:50:47.466,1302,6,1,1,0,0,510,1020,493,2,0,0
1769151047.467024,2026-01-23 15:50:47.467,1303,7,1,1,0,0,510,1020,506,2,0,0
1769151047.468024,2026-01-23 15:50:47.468,1304,8,1,1,0,0,512,1020,518,2,0,0
1769151047.469024,2026-01-23 15:50:47.469,1305,9,1,1,0,0,512,1020,530,2,0,0
1769151047.470024,2026-01-23 15:50:47.470,1306,10,1,1,0,0,512,1020,541,2,0,0
1769151047.471024,2026-01-23 15:50:47.471,1307,11,1,1,0,0,511,1020,552,3,0,0
1769151047.472024,2026-01-23 15:50:47.472,1308,12,1,1,0,0,512,1020,562,3,0,0
1769151047.473024,2026-01-23 15:50:47.473,1309,13,1,1,0,0,512,1020,571,3,0,0
1769151047.474024,2026-01-23 15:50:47.474,1310,14,1,1,0,0,511,1020,580,3,0,0
1769151047.475024,2026-01-23 15:50:47.475,1311,15,1,1,0,0,511,1020,588,3,0,0
1769151047.476024,2026-01-23 15:50:47.476,1312,0,1,1,0,0,512,1020,598,3,0,0
1769151047.477024,2026-01-23 15:50:47.477,1313,1,1,1,0,0,513,1020,607,3,0,0
1769151047.478024,2026-01-23 15:50:47.478,1314,2,1,1,0,0,512,1020,615,3,0,0
1769151047.479024,2026-01-23 15:50:47.479,1315,3,1,1,0,0,509,1020,623,3,0,0
1769151047.480024,2026-01-23 15:50:47.480,1316,4,1,1,0,0,509,1020,628,3,0,0
1769151047.481024,2026-01-23 15:50:47.481,1317,5,1,1,0,0,511,1020,633,3,0,0
1769151047.482024,2026-01-23 15:50:47.482,1318,6,1,1,0,0,510,1020,636,3,0,0
1769151047.483024,2026-01-23 15:50:47.483,1319,7,1,1,0,0,511,1020,639,3,0,0
1769151047.484024,2026-01-23 15:50:47.484,1320,8,1,1,0,0,511,1020,641,3,0,0
1769151047.485024,2026-01-23 15:50:47.485,1321,9,1,1,0,0,513,1020,644,3,0,0
1769151047.486024,2026-01-23 15:50:47.486,1322,10,1,1,0,0,513,1020,644,3,0,0
1769151047.487024,2026-01-23 15:50:47.487,1323,11,1,1,0,0,511,1020,643,3,0,0
1769151047.488024,2026-01-23 15:50:47.488,1324,12,1,1,0,0,511,1020,640,3,0,0
1769151047.489024,2026-01-23 15:50:47.489,1325,13,1,1,0,0,511,1020,635,3,0,0
1769151047.490024,2026-01-23 15:50:47.490,1326,14,1,1,0,0,514,1020,629,3,0,0
1769151047.491024,2026-01-23 15:50:47.491,1327,15,1,1,0,0,512,1020,622,3,0,0
1769151047.492024,2026-01-23 15:50:47.492,1328,0,1,1,0,0,511,1020,614,3,0,0
1769151047.493024,2026-01-23 15:50:47.493,1329,1,1,1,0,0,512,1020,605,3,0,0
1769151047.494024,2026-01-23 15:50:47.494,1330,2,1,1,0,0,510,1020,596,3,0,0
1769151047.495024,2026-01-23 15:50:47.495,1331,3,1,1,0,0,511,1020,588,3,0,0
1769151047.496024,2026-01-23 15:50:47.496,1332,4,1,1,0,0,511,1020,580,3,0,0
1769151047.497024,2026-01-23 15:50:47.497,1333,5,1,1,0,0,511,1020,573,3,0,0
1769151047.498024,2026-01-23 15:50:47.498,1334,6,1,1,0,0,513,1020,568,3,0,0
1769151047.499024,2026-01-23 15:50:47.499,1335,7,1,1,0,0,513,1020,564,3,0,0
1769151047.500024,2026-01-23 15:50:47.500,1336,8,1,1,0,0,513,1020,563,3,0,0
1769151047.501024,2026-01-23 15:50:47.501,1337,9,1,1,0,0,511,1020,561,3,0,0
1769151047.502024,2026-01-23 15:50:47.502,1338,10,1,1,0,0,511,1020,558,3,0,0
1769151047.503024,2026-01-23 15:50:47.503,1339,11,1,1,0,0,512,1020,554,3,0,0
1769151047.504024,2026-01-23 15:50:47.504,1340,12,1,1,0,0,512,1020,548,3,0,0
1769151047.505024,2026-01-23 15:50:47.505,1341,13,1,1,0,0,511,1020,541,2,0,0
1769151047.506024,2026-01-23 15:50:47.506,1342,14,1,1,0,0,512,1020,534,2,0,0
1769151047.507024,2026-01-23 15:50:47.507,1343,15,1,1,0,0,511,1020,527,2,0,0
1769151047.508024,2026-01-23 15:50:47.508,1344,0,1,1,0,0,513,1020,521,2,0,0
1769151047.509024,2026-01-23 15:50:47.509,1345,1,1,1,0,0,511,1020,515,2,0,0
1769151047.510024,2026-01-23 15:50:47.510,1346,2,1,1,0,0,509,1020,510,2,0,0
1769151047.511024,2026-01-23 15:50:47.511,1347,3,1,1,0,0,511,1020,504,2,0,0
1769151047.512024,2026-01-23 15:50:47.512,1348,4,1,1,0,0,511,1020,499,2,0,0
1769151047.513024,2026-01-23 15:50:47.513,1349,5,1,1,0,0,511,1020,494,2,0,0
1769151047.514024,2026-01-23 15:50:47.514,1350,6,1,1,0,0,511,1020,489,2,0,0
1769151047.515024,2026-01-23 15:50:47.515,1351,7,1,1,0,0,512,1020,485,2,0,0
1769151047.516024,2026-01-23 15:50:47.516,1352,8,1,1,0,0,512,1020,481,2,0,0
1769151047.517024,2026-01-23 15:50:47.517,1353,9,1,1,0,0,511,1020,479,2,0,0
1769151047.518024,2026-01-23 15:50:47.518,1354,10,1,1,0,0,513,1020,477,2,0,0
1769151047.519024,2026-01-23 15:50:47.519,1355,11,1,1,0,0,512,1020,475,2,0,0
1769151047.520024,2026-01-23 15:50:47.520,1356,12,1,1,0,0,511,1020,475,2,0,0
1769151047.521024,2026-01-23 15:50:47.521,1357,13,1,1,0,0,511,1020,473,2,0,0
1769151047.522024,2026-01-23 15:50:47.522,1358,14,1,1,0,0,510,1020,473,2,0,0
1769151047.523024,2026-01-23 15:50:47.523,1359,15,1,1,0,0,511,1020,472,2,0,0
1769151047.524024,2026-01-23 15:50:47.524,1360,0,1,1,0,0,512,1020,471,2,0,0
1769151047.525024,2026-01-23 15:50:47.525,1361,1,1,1,0,0,511,1020,470,2,0,0
1769151047.526024,2026-01-23 15:50:47.526,1362,2,1,1,0,0,511,1020,468,2,0,0
1769151047.527024,2026-01-23 15:50:47.527,1363,3,1,1,0,0,511,1020,467,2,0,0
1769151047.528024,2026-01-23 15:50:47.528,1364,4,1,1,0,0,511,1020,467,2,0,0
1769151047.529024,2026-01-23 15:50:47.529,1365,5,1,1,0,0,508,1020,465,2,0,0
1769151047.530024,2026-01-23 15:50:47.530,1366,6,1,1,0,0,510,1020,464,2,0,0
1769151047.531024,2026-01-23 15:50:47.531,1367,7,1,1,0,0,509,1020,463,2,0,0
1769151047.532024,2026-01-23 15:50:47.532,1368,8,1,1,0,0,512,1020,462,2,0,0
1769151047.533024,2026-01-23 15:50:47.533,1369,9,1,1,0,0,514,1020,462,2,0,0
1769151047.534024,2026-01-23 15:50:47.534,1370,10,1,1,0,0,512,1020,462,2,0,0
1769151047.535024,2026-01-23 15:50:47.535,1371,11,1,1,0,0,512,1020,462,2,0,0
1769151047.536024,2026-01-23 15:50:47.536,1372,12,1,1,0,0,514,1020,462,2,0,0
1769151047.537024,2026-01-23 15:50:47.537,1373,13,1,1,0,0,513,1020,462,2,0,0
1769151047.538024,2026-01-23 15:50:47.538,1374,14,1,1,0,0,512,1020,463,2,0,0
1769151047.539024,2026-01-23 15:50:47.539,1375,15,1,1,0,0,511,1020,464,2,0,0
1769151047.540024,2026-01-23 15:50:47.540,1376,0,1,1,0,0,512,1020,463,2,0,0
1769151047.541024,2026-01-23 15:50:47.541,1377,1,1,1,0,0,511,1020,463,2,0,0
1769151047.542024,2026-01-23 15:50:47.542,1378,2,1,1,0,0,512,1020,463,2,0,0
1769151047.543024,2026-01-23 15:50:47.543,1379,3,1,1,0,0,514,1020,463,2,0,0
1769151047.544024,2026-01-23 15:50:47.544,1380,4,1,1,0,0,511,1020,463,2,0,0
1769151047.545024,2026-01-23 15:50:47.545,1381,5,1,1,0,0,511,1020,463,2,0,0
1769151047.546024,2026-01-23 15:50:47.546,1382,6,1,1,0,0,508,1020,462,2,0,0
1769151047.547024,2026-01-23 15:50:47.547,1383,7,1,1,0,0,510,1020,463,1,0,0
1769151047.548024,2026-01-23 15:50:47.548,1384,8,1,1,0,0,510,1020,462,2,0,0
1769151047.549024,2026-01-23 15:50:47.549,1385,9,1,1,0,0,510,1020,462,2,0,0
1769151047.550024,2026-01-23 15:50:47.550,1386,10,1,1,0,0,512,1020,463,2,0,0
1769151047.551024,2026-01-23 15:50:47.551,1387,11,1,1,0,0,512,1020,463,2,0,0
1769151047.552024,2026-01-23 15:50:47.552,1388,12,1,1,0,0,511,1020,464,2,0,0
1769151047.553024,2026-01-23 15:50:47.553,1389,13,1,1,0,0,512,1020,465,2,0,0
1769151047.554024,2026-01-23 15:50:47.554,1390,14,1,1,0,0,512,1020,466,2,0,0
1769151047.555024,2026-01-23 15:50:47.555,1391,15,1,1,0,0,513,1020,468,1,0,0
1769151047.556024,2026-01-23 15:50:47.556,1392,0,1,1,0,0,513,1020,469,2,0,0
1769151047.557024,2026-01-23 15:50:47.557,1393,1,1,1,0,0,513,1020,470,2,0,0
1769151047.558024,2026-01-23 15:50:47.558,1394,2,1,1,0,0,514,1020,469,2,0,0
1769151047.559024,2026-01-23 15:50:47.559,1395,3,1,1,0,0,512,1020,468,2,0,0
1769151047.560024,2026-01-23 15:50:47.560,1396,4,1,1,0,0,510,1020,468,2,0,0
1769151047.561024,2026-01-23 15:50:47.561,1397,5,1,1,0,0,508,1020,468,2,0,0
1769151047.562024,2026-01-23 15:50:47.562,1398,6,1,1,0,0,510,1020,467,2,0,0
1769151047.563024,2026-01-23 15:50:47.563,1399,7,1,1,0,0,513,1020,467,1,0,0
1769151047.564024,2026-01-23 15:50:47.564,1400,8,1,1,0,0,511,1020,467,2,0,0
1769151047.565024,2026-01-23 15:50:47.565,1401,9,1,1,0,0,508,1020,467,2,0,0
1769151047.566024,2026-01-23 15:50:47.566,1402,10,1,1,0,0,513,1020,467,2,0,0
1769151047.567024,2026-01-23 15:50:47.567,1403,11,1,1,0,0,512,1020,467,2,0,0
1769151047.568024,2026-01-23 15:50:47.568,1404,12,1,1,0,0,512,1020,468,2,0,0
1769151047.569024,2026-01-23 15:50:47.569,1405,13,1,1,0,0,512,1020,468,2,0,0
1769151047.570024,2026-01-23 15:50:47.570,1406,14,1,1,0,0,513,1020,470,2,0,0
1769151047.571024,2026-01-23 15:50:47.571,1407,15,1,1,0,0,513,1020,471,2,0,0
1769151047.572024,2026-01-23 15:50:47.572,1408,0,1,1,0,0,514,1020,472,2,0,0
1769151047.573024,2026-01-23 15:50:47.573,1409,1,1,1,0,0,508,1020,472,2,0,0
1769151047.574024,2026-01-23 15:50:47.574,1410,2,1,1,0,0,511,1020,472,2,0,0
1769151047.575024,2026-01-23 15:50:47.575,1411,3,1,1,0,0,510,1020,472,2,0,0
1769151047.576024,2026-01-23 15:50:47.576,1412,4,1,1,0,0,511,1020,472,2,0,0
1769151047.577024,2026-01-23 15:50:47.577,1413,5,1,1,0,0,510,1020,472,2,0,0
1769151047.578024,2026-01-23 15:50:47.578,1414,6,1,1,0,0,509,1020,473,2,0,0
1769151047.579024,2026-01-23 15:50:47.579,1415,7,1,1,0,0,509,1020,473,2,0,0
1769151047.580024,2026-01-23 15:50:47.580,1416,8,1,1,0,0,510,1020,473,2,0,0
1769151047.581024,2026-01-23 15:50:47.581,1417,9,1,1,0,0,512,1020,472,2,0,0
1769151047.582024,2026-01-23 15:50:47.582,1418,10,1,1,0,0,512,1020,472,2,0,0
1769151047.583024,2026-01-23 15:50:47.583,1419,11,1,1,0,0,511,1020,472,2,0,0
1769151047.584024,2026-01-23 15:50:47.584,1420,12,1,1,0,0,512,1020,472,2,0,0
1769151047.585024,2026-01-23 15:50:47.585,1421,13,1,1,0,0,514,1020,473,2,0,0
1769151047.586024,2026-01-23 15:50:47.586,1422,14,1,1,0,0,513,1020,474,2,0,0
1769151047.587024,2026-01-23 15:50:47.587,1423,15,1,1,0,0,512,1020,475,2,0,0
1769151047.588024,2026-01-23 15:50:47.588,1424,0,1,1,0,0,515,1020,476,2,0,0
1769151047.589024,2026-01-23 15:50:47.589,1425,1,1,1,0,0,514,1020,476,2,0,0
1769151047.590024,2026-01-23 15:50:47.590,1426,2,1,1,0,0,513,1020,476,2,0,0
1769151047.591024,2026-01-23 15:50:47.591,1427,3,1,1,0,0,511,1020,477,2,0,0
1769151047.592024,2026-01-23 15:50:47.592,1428,4,1,1,0,0,509,1020,477,2,0,0
1769151047.593024,2026-01-23 15:50:47.593,1429,5,1,1,0,0,511,1020,477,2,0,0
1769151047.594024,2026-01-23 15:50:47.594,1430,6,1,1,0,0,510,1020,477,2,0,0
1769151047.595024,2026-01-23 15:50:47.595,1431,7,1,1,0,0,512,1020,477,2,0,0
1769151047.596024,2026-01-23 15:50:47.596,1432,8,1,1,0,0,511,1020,477,2,0,0
1769151047.597024,2026-01-23 15:50:47.597,1433,9,1,1,0,0,512,1020,476,2,0,0
1769151047.598024,2026-01-23 15:50:47.598,1434,10,1,1,0,0,507,1020,476,2,0,0
